Year,CategoryRaw,week,value,short_desc,Type
2024,PCT DROPPING LEAVES,2024-10-27,96,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2024,PCT EMERGED,2024-05-05,5,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2024,PCT EMERGED,2024-05-12,12,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2024,PCT EMERGED,2024-05-19,22,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2024,PCT EMERGED,2024-05-26,38,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2024,PCT EMERGED,2024-06-02,50,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2024,PCT EMERGED,2024-06-09,63,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2024,PCT EMERGED,2024-06-16,75,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2024,PCT EMERGED,2024-06-23,82,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2024,PCT EMERGED,2024-06-30,89,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2024,PCT EMERGED,2024-07-07,95,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2024,PCT HARVESTED,2024-09-15,0,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2024,PCT HARVESTED,2024-09-22,1,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2024,PCT HARVESTED,2024-09-29,6,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2024,PCT HARVESTED,2024-10-06,14,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2024,PCT HARVESTED,2024-10-13,22,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2024,PCT HARVESTED,2024-10-20,32,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2024,PCT HARVESTED,2024-10-27,44,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2024,PCT HARVESTED,2024-11-03,57,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2024,PCT HARVESTED,2024-11-10,73,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2024,PCT HARVESTED,2024-11-17,84,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2024,PCT HARVESTED,2024-11-24,91,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2024,PCT PLANTED,2024-03-31,0,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2024,PCT PLANTED,2024-04-07,0,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2024,PCT PLANTED,2024-04-14,3,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2024,PCT PLANTED,2024-04-21,9,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2024,PCT PLANTED,2024-04-28,18,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2024,PCT PLANTED,2024-05-05,31,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2024,PCT PLANTED,2024-05-12,45,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2024,PCT PLANTED,2024-05-19,56,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2024,PCT PLANTED,2024-05-26,70,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2024,PCT PLANTED,2024-06-02,78,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2024,PCT PLANTED,2024-06-09,86,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2024,PCT PLANTED,2024-06-16,93,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2024,PCT PLANTED,2024-06-23,96,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2024,PCT SETTING PODS,2024-06-30,0,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2024,PCT SETTING PODS,2024-07-07,6,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2024,PCT SETTING PODS,2024-07-14,14,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2024,PCT SETTING PODS,2024-07-21,25,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2024,PCT SETTING PODS,2024-07-28,34,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2024,PCT SETTING PODS,2024-08-04,46,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2024,PCT SETTING PODS,2024-08-11,61,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2024,PCT SETTING PODS,2024-08-18,72,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2024,PCT SETTING PODS,2024-08-25,84,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2024,PCT SETTING PODS,2024-09-01,90,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2024,PCT SETTING PODS,2024-09-08,95,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-06-23,2,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-06-30,8,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-07-07,17,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-07-14,30,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-07-21,45,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-07-28,58,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-08-04,69,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-08-11,80,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-08-18,87,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-08-25,-1,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-08-25,-1,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-09-01,4,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-09-08,11,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-09-15,20,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-09-22,30,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-09-29,45,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-10-06,60,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-10-13,72,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-10-20,84,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-10-27,92,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2024-05-12,6,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2024-05-19,16,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2024-05-26,32,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2024-06-02,45,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2024-06-09,59,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2024-06-16,70,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2024-06-23,80,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2024-06-30,86,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-09-29,3,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-10-06,9,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-10-13,18,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-10-20,28,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-10-27,38,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-11-03,48,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-11-10,60,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-11-17,74,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-11-24,85,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2024-05-05,15,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2024-05-12,27,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2024-05-19,41,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2024-05-26,55,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2024-06-02,68,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2024-06-09,78,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2024-06-16,85,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2024-06-23,90,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-07-07,2,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-07-14,8,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-07-21,17,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-07-28,27,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-08-04,39,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-08-11,49,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-08-18,60,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-08-25,72,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-09-01,83,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
