Year,CategoryRaw,week,value,short_desc,Type,five_year_avg_value
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2023-05-14,26,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2023-05-21,40,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2023-05-28,53,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2023-06-04,65,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2023-06-11,75,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2023-06-18,83,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2023-06-25,89,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-07-09,3,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-07-16,9,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-07-23,19,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-07-30,29,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-08-06,39,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-08-13,50,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-08-20,61,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-08-27,75,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-09-03,84,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-09-10,-1,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2024,PCT BLOOMING,2024-06-16,0,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,NA
2024,PCT BLOOMING,2024-06-23,4,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,2
2024,PCT BLOOMING,2024-06-30,11,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,8
2024,PCT BLOOMING,2024-07-07,20,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,17
2024,PCT BLOOMING,2024-07-14,35,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,30
2024,PCT BLOOMING,2024-07-21,51,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,45
2024,PCT BLOOMING,2024-07-28,64,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,58
2024,PCT BLOOMING,2024-08-04,77,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,69
2024,PCT BLOOMING,2024-08-11,82,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,80
2024,PCT BLOOMING,2024-08-18,87,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,87
2024,PCT BLOOMING,2024-08-25,91,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,-1
2024,PCT BLOOMING,2024-09-01,95,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,NA
2024,PCT DROPPING LEAVES,2024-08-25,0,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,-1
2024,PCT DROPPING LEAVES,2024-09-01,7,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,4
2024,PCT DROPPING LEAVES,2024-09-08,14,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,11
2024,PCT DROPPING LEAVES,2024-09-15,24,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,20
2024,PCT DROPPING LEAVES,2024-09-22,37,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,30
2024,PCT DROPPING LEAVES,2024-09-29,53,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,45
2024,PCT DROPPING LEAVES,2024-10-06,66,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,60
2024,PCT DROPPING LEAVES,2024-10-13,80,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,72
2024,PCT DROPPING LEAVES,2024-10-20,90,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,84
2024,PCT DROPPING LEAVES,2024-10-27,96,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,92
2024,PCT EMERGED,2024-05-05,5,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,NA
2024,PCT EMERGED,2024-05-12,12,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,6
2024,PCT EMERGED,2024-05-19,22,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,16
2024,PCT EMERGED,2024-05-26,38,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,32
2024,PCT EMERGED,2024-06-02,50,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,45
2024,PCT EMERGED,2024-06-09,63,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,59
2024,PCT EMERGED,2024-06-16,75,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,70
2024,PCT EMERGED,2024-06-23,82,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,80
2024,PCT EMERGED,2024-06-30,89,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,86
2024,PCT EMERGED,2024-07-07,95,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,NA
2024,PCT HARVESTED,2024-09-15,0,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,NA
2024,PCT HARVESTED,2024-09-22,1,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,NA
2024,PCT HARVESTED,2024-09-29,6,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,3
2024,PCT HARVESTED,2024-10-06,14,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,9
2024,PCT HARVESTED,2024-10-13,22,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,18
2024,PCT HARVESTED,2024-10-20,32,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,28
2024,PCT HARVESTED,2024-10-27,44,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,38
2024,PCT HARVESTED,2024-11-03,57,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,48
2024,PCT HARVESTED,2024-11-10,73,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,60
2024,PCT HARVESTED,2024-11-17,84,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,74
2024,PCT HARVESTED,2024-11-24,91,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,85
2024,PCT PLANTED,2024-03-31,0,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,NA
2024,PCT PLANTED,2024-04-07,0,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,NA
2024,PCT PLANTED,2024-04-14,3,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,NA
2024,PCT PLANTED,2024-04-21,9,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,NA
2024,PCT PLANTED,2024-04-28,18,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,NA
2024,PCT PLANTED,2024-05-05,31,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,15
2024,PCT PLANTED,2024-05-12,45,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,27
2024,PCT PLANTED,2024-05-19,56,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,41
2024,PCT PLANTED,2024-05-26,70,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,55
2024,PCT PLANTED,2024-06-02,78,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,68
2024,PCT PLANTED,2024-06-09,86,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,78
2024,PCT PLANTED,2024-06-16,93,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,85
2024,PCT PLANTED,2024-06-23,96,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,90
2024,PCT SETTING PODS,2024-06-30,0,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,NA
2024,PCT SETTING PODS,2024-07-07,6,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,2
2024,PCT SETTING PODS,2024-07-14,14,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,8
2024,PCT SETTING PODS,2024-07-21,25,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,17
2024,PCT SETTING PODS,2024-07-28,34,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,27
2024,PCT SETTING PODS,2024-08-04,46,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,39
2024,PCT SETTING PODS,2024-08-11,61,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,49
2024,PCT SETTING PODS,2024-08-18,72,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,60
2024,PCT SETTING PODS,2024-08-25,84,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,72
2024,PCT SETTING PODS,2024-09-01,90,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,83
2024,PCT SETTING PODS,2024-09-08,95,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-06-23,2,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-06-30,8,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-07-07,17,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-07-14,30,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-07-21,45,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-07-28,58,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-08-04,69,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-08-11,80,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-08-18,87,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2024-08-25,-1,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-08-25,-1,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-09-01,4,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-09-08,11,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-09-15,20,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-09-22,30,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-09-29,45,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-10-06,60,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-10-13,72,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-10-20,84,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2024-10-27,92,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2024-05-12,6,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2024-05-19,16,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2024-05-26,32,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2024-06-02,45,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2024-06-09,59,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2024-06-16,70,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2024-06-23,80,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2024-06-30,86,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-09-29,3,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-10-06,9,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-10-13,18,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-10-20,28,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-10-27,38,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-11-03,48,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-11-10,60,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-11-17,74,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2024-11-24,85,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2024-05-05,15,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2024-05-12,27,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2024-05-19,41,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2024-05-26,55,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2024-06-02,68,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2024-06-09,78,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2024-06-16,85,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2024-06-23,90,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-07-07,2,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-07-14,8,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-07-21,17,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-07-28,27,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-08-04,39,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-08-11,49,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-08-18,60,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-08-25,72,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2024,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2024-09-01,83,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
